created_at,user.screen_name,user.name,favorite_count,retweet_count,legislator_state,keyword,label_drew,label_taegyoon,label_final,agreement
Tue Sep 15 15:02:47 +0000 2020,SenFrankNiceley,Sen. Frank Niceley,7,5,Tennessee,science,0,0,0,1
Fri Jul 17 19:52:20 +0000 2020,JoanMeschino,Joan Meschino,0,3,Massachusetts,science,0,0,0,1
Sat Sep 14 04:04:35 +0000 2019,RepFreiberg,Mike Freiberg,0,12,Minnesota,anti-vaccine,1,1,1,1
Thu Dec 17 13:58:24 +0000 2020,GeneforTexas,Gene Wu,0,29,Texas,anti-vaccine,1,1,1,1
Wed Jul 01 15:23:46 +0000 2020,DrPanMD,Dr. Richard Pan,22,2,California,anti-vaccine,1,1,1,1
Sat Jun 27 23:57:17 +0000 2020,TomAbinanti,Assemblyman Abinanti,0,0,New_York,anti-vaccine,1,1,1,1
Thu Sep 19 04:37:40 +0000 2019,DrPanMD,Dr. Richard Pan,0,20,California,anti-vaccine,1,1,1,1
Fri Aug 14 14:58:18 +0000 2020,poncho_nevarez,Poncho Nevárez,0,0,Texas,anti-vaccine,1,1,1,1
Fri Jun 14 14:37:32 +0000 2019,DrPanMD,Dr. Richard Pan,0,207,California,anti-vaccine,1,1,1,1
Sat May 06 11:40:40 +0000 2017,DavidLagrand,David LaGrand,0,330,Michigan,anti-vaccine,1,1,1,1
Tue Apr 30 14:39:05 +0000 2019,RepZabel,Rep. Mike Zabel,38,12,Pennsylvania,anti-vaccine,1,1,1,1
Tue Nov 12 15:23:12 +0000 2019,bradhoylman,Senator Brad Hoylman,0,127,New_York,anti-vaccine,1,1,1,1
Fri Mar 20 19:05:19 +0000 2020,DrPanMD,Dr. Richard Pan,0,8,California,@drpanmd,0,0,0,1
Thu May 23 02:34:46 +0000 2019,DrPanMD,Dr. Richard Pan,0,11,California,@drpanmd,1,1,1,1
Thu Feb 20 19:32:53 +0000 2020,DrPanMD,Dr. Richard Pan,26,3,California,@drpanmd,1,1,1,1
Fri Sep 06 22:53:43 +0000 2019,DrPanMD,Dr. Richard Pan,0,22,California,@drpanmd,0,0,0,1
Wed Aug 28 06:37:45 +0000 2019,DrPanMD,Dr. Richard Pan,78,18,California,@drpanmd,1,1,1,1
Sun Oct 06 02:36:02 +0000 2019,DrPanMD,Dr. Richard Pan,0,37,California,@drpanmd,0,0,0,1
Thu Oct 10 17:40:21 +0000 2019,DrPanMD,Dr. Richard Pan,20,10,California,@drpanmd,1,1,1,1
Thu Jun 05 17:49:16 +0000 2014,SteveBradford,Steven Bradford,3,2,California,@drpanmd,0,0,0,1
Wed Aug 12 00:47:56 +0000 2020,Ash_Kalra,Ash Kalra 🌱,26,9,California,@drpanmd,0,0,0,1
Sat May 18 15:41:22 +0000 2019,RaquelTeran,Raquel Terán #BlackLivesMatter,0,11,Arizona,anti-vaxxers,1,1,1,1
Mon Dec 02 23:25:36 +0000 2019,GregReed21234,Greg Reed,0,262,Alabama,anti-vaxxers,1,1,1,1
Wed Aug 28 14:57:11 +0000 2019,DrPanMD,Dr. Richard Pan,67,23,California,anti-vaxxers,1,1,1,1
Tue Feb 26 14:47:03 +0000 2019,RepFreiberg,Mike Freiberg,0,155,Minnesota,anti-vaxxers,1,1,1,1
Sun Jan 31 17:16:26 +0000 2021,DrPanMD,Dr. Richard Pan 🇺🇸,8,0,California,anti-vaxxers,1,1,1,1
Sat Aug 31 18:29:08 +0000 2019,DrPanMD,Dr. Richard Pan,285,47,California,anti-vaxxers,1,1,1,1
Tue Jul 28 22:32:59 +0000 2020,MindyForMA,Mindy Domb,3,1,Massachusetts,anti-vaxxers,1,1,1,1
Sun Feb 09 17:35:28 +0000 2020,DrPanMD,Dr. Richard Pan,184,37,California,anti-vaxxers,1,1,1,1
Sun Sep 15 20:49:24 +0000 2019,Scott_Wiener,Senator Scott Wiener,388,46,California,anti-vaxxers,1,1,1,1
Thu Oct 18 18:22:07 +0000 2018,SenQuezada29,Sen. Martín Quezada,90,76,Arizona,anti-vaxxers,1,1,1,1
Wed Mar 18 22:21:34 +0000 2020,AsmMuratsuchi,Asm. Al Muratsuchi,1,1,California,risk,0,0,0,1
Tue Aug 11 00:57:41 +0000 2020,allenskillicorn,Rep. Allen Skillicorn,0,481,Illinois,risk,0,0,0,1
Thu Apr 30 17:23:52 +0000 2020,BillDoddCA,Bill Dodd,3,0,California,risk,0,0,0,1
Mon Apr 15 03:10:15 +0000 2019,SenatorCP,Christopher Pearson,0,0,Vermont,risk,0,0,0,1
Mon Mar 27 17:55:05 +0000 2017,SenateHertzberg,Bob Hertzberg,10,13,California,risk,0,0,0,1
Mon Mar 30 14:13:51 +0000 2020,RepHollyGrange,Holly Grange,0,7,North_Carolina,risk,0,0,0,1
Wed Sep 16 16:04:37 +0000 2015,SenOtondo,Lisa Otondo,0,10,Arizona,risk,0,0,0,1
Thu Jan 17 02:19:26 +0000 2019,GroteJacinthe,Rep. Jaci Grote,0,21,New_Hampshire,risk,0,0,0,1
Tue Jul 14 16:15:48 +0000 2020,katiefryhester,Katie Fry Hester,0,45,Maryland,risk,0,0,0,1
Sun Mar 29 14:03:23 +0000 2020,repjanetbuckner,Janet Buckner,0,0,Colorado,virus,0,0,0,1
Sun Dec 27 18:12:43 +0000 2020,yarbro,Jeff Yarbro,0,74,Tennessee,virus,0,0,0,1
Thu May 14 13:31:15 +0000 2020,sdduba,Linda Duba,0,17778,South_Dakota,virus,0,0,0,1
Wed Oct 28 19:58:16 +0000 2020,WendyENThomas,Hon. Wendy E.N Thomas,0,4872,New_Hampshire,virus,0,0,0,1
Mon Aug 03 02:18:50 +0000 2020,JustinBoydAR,Justin Boyd 4 AR,0,51,Arkansas,virus,0,0,0,1
Thu Mar 26 15:10:29 +0000 2020,TeamBettencourt,Team Bettencourt,23,6,Texas,virus,0,0,0,1
Thu Jan 30 00:08:48 +0000 2020,Repulery,Jordan Ulery,0,0,New_Hampshire,virus,0,0,0,1
Sat Mar 28 23:38:05 +0000 2020,BuffyWicks,Buffy Wicks,0,9527,California,virus,0,0,0,1
Thu Mar 12 21:11:55 +0000 2020,EmiliaSykesOH,Emilia Sykes,0,1,Ohio,virus,0,0,0,1
Sat May 02 20:31:36 +0000 2020,Biaggi4NY,Alessandra Biaggi,0,60,New_York,virus,0,0,0,1
Thu Jul 30 13:07:12 +0000 2020,SarahUnsicker,Sarah Unsicker,0,1981,Missouri,school,0,0,0,1
Mon Jan 30 14:31:50 +0000 2017,P2Hannley,Pam Powers Hannley,0,0,Arizona,school,0,0,0,1
Wed Jun 26 19:07:24 +0000 2019,jamaaltbailey,Jamaal T. Bailey,11,4,New_York,school,0,0,0,1
Sat Aug 06 20:25:22 +0000 2016,Irahansen,Ira Hansen,2,0,Nevada,school,0,0,0,1
Fri Jan 27 19:46:12 +0000 2012,SenatorFasano,Len Fasano,0,0,Connecticut,school,0,0,0,1
Fri May 01 16:21:03 +0000 2020,DrRandyFriese,Dr. Randy Friese,0,56,Arizona,school,0,0,0,1
Thu Jan 14 20:44:26 +0000 2021,RAlexAndradeFL,Alex Andrade,6,2,Florida,school,0,0,0,1
Tue Sep 29 23:25:07 +0000 2020,BrianKelsey,Brian Kelsey,5,0,Tennessee,school,0,0,0,1
Sun Mar 10 04:03:05 +0000 2019,scottallenmeyer,Scott Meyer,19,0,North_Dakota,school,0,0,0,1
Sat Jan 09 16:00:51 +0000 2021,Justine4RI,Justine Caldwell,6,0,Rhode_Island,school,0,0,0,1
Sat May 23 16:46:09 +0000 2020,NYSenatorRivera,Gustavo Rivera,45,21,New_York,diseases,0,0,0,1
Thu Mar 05 22:58:29 +0000 2020,donderoloopnv,Senator Marilyn Dondero Loop,0,2,Nevada,diseases,0,0,0,1
Fri Dec 08 21:25:46 +0000 2017,JacobsforSenate,Senator Chris Jacobs,5,1,New_York,diseases,0,0,0,1
Mon Apr 18 18:56:27 +0000 2016,SenSantarsiero,Steve Santarsiero,0,1,Pennsylvania,diseases,1,1,1,1
Tue Aug 27 18:49:58 +0000 2019,repjocasta,JoCasta Zamarripa,0,54,Wisconsin,diseases,1,1,1,1
Fri Jun 14 20:04:17 +0000 2019,JulieEmerson,Julie Emerson,2,1,Louisiana,diseases,0,0,0,1
Tue Mar 31 21:47:12 +0000 2020,AdamRavenstahl,Adam Ravenstahl,0,32,Pennsylvania,diseases,0,0,0,1
Mon Nov 16 14:10:18 +0000 2020,karlarosehanson,Karla Rose Hanson,2,0,North_Dakota,diseases,1,1,1,1
Tue Apr 10 20:44:03 +0000 2018,RepThierry146,Shawn Thierry,10,3,Texas,diseases,0,0,0,1
Mon Mar 16 19:04:06 +0000 2020,declanoscanlon,Declan O'Scanlon,52,5,New_Jersey,diseases,1,1,1,1
Wed May 27 20:34:09 +0000 2020,SenMannyDiazJr,Manny Diaz Jr.,0,22532,Florida,will,0,0,0,1
Thu May 23 21:56:32 +0000 2019,DavidCarlucci,David Carlucci,6,2,New_York,will,0,0,0,1
Sun May 17 22:22:47 +0000 2020,205JackWilliams,Jack Williams,1,0,Alabama,will,0,0,0,1
Fri Jan 31 15:25:16 +0000 2014,NNickPerry,N Nick Perry,0,0,New_York,will,0,0,0,1
Fri May 29 18:09:10 +0000 2020,ErinForYall,Erin Zwiener,0,605,Texas,will,0,0,0,1
Thu Aug 10 18:12:32 +0000 2017,KevinMcCartyCA,Kevin McCarty,2,3,California,will,0,0,0,1
Mon May 04 13:16:42 +0000 2020,senatorscarnati,Senator Joe Scarnati,0,18,Pennsylvania,will,0,0,0,1
Mon Jan 18 05:46:39 +0000 2021,lizthomsonnm,Liz Thomson,8,1,New_Mexico,will,0,0,0,1
Thu Sep 26 19:08:40 +0000 2013,senatorscarnati,Senator Joe Scarnati,1,0,Pennsylvania,will,0,0,0,1
Wed Mar 25 17:02:17 +0000 2020,DanielRBenson,Dan Benson,0,4,New_Jersey,will,0,0,0,1
Fri Mar 20 14:56:17 +0000 2020,RepKHoward,Rep. Kristine Howard,0,0,Pennsylvania,exemptions,0,0,0,1
Fri May 10 23:35:09 +0000 2019,DrPanMD,Dr. Richard Pan,0,5,California,exemptions,1,1,1,1
Wed Jul 01 17:58:23 +0000 2020,IsraelOQuinn,Israel O'Quinn,0,1,Virginia,exemptions,0,0,0,1
Wed Apr 01 23:00:00 +0000 2020,RepPerryWarren,Rep. Perry Warren,0,0,Pennsylvania,exemptions,0,0,0,1
Fri Feb 21 14:53:43 +0000 2020,EricLuedtke,Delegate Eric Luedtke,1,0,Maryland,exemptions,0,0,0,1
Mon Mar 16 21:40:46 +0000 2015,herbconaway,Herb Conaway,0,1,New_Jersey,exemptions,1,1,1,1
Thu Mar 05 18:09:46 +0000 2020,Jo_Comerford,Jo Comerford,0,4,Massachusetts,exemptions,1,1,1,1
Fri Sep 06 22:58:43 +0000 2019,DrPanMD,Dr. Richard Pan,0,10,California,exemptions,1,1,1,1
Wed May 08 19:43:56 +0000 2019,SenSaraGelser,Sara Gelser,13,4,Oregon,exemptions,0,0,0,1
Wed Apr 24 14:49:07 +0000 2019,DrPanMD,Dr. Richard Pan,0,1,California,exemptions,1,1,1,1
Tue Mar 13 18:52:44 +0000 2018,SoniaChangDiaz,Sonia Chang-Díaz,12,6,Massachusetts,lives,0,0,0,1
Sun Feb 11 09:08:25 +0000 2018,Wheeler4Nevada,Jim Wheeler,0,3,Nevada,lives,0,0,0,1
Tue Oct 06 18:52:09 +0000 2020,gregrazer,Greg Razer,14,2,Missouri,lives,0,0,0,1
Wed Jul 01 11:18:21 +0000 2020,LindaTannerNH,Linda Tanner,0,7,New_Hampshire,lives,0,0,0,1
Sun Oct 06 15:00:33 +0000 2019,PaulDBoyer,Paul Boyer,0,65,Arizona,lives,0,0,0,1
Sat Jun 06 19:55:50 +0000 2020,RepFueLee,Fue Lee,0,308,Minnesota,lives,0,0,0,1
Thu Apr 30 02:19:47 +0000 2020,CherlynnForKY,Representative Cherlynn Stevenson,0,23,Kentucky,lives,0,0,0,1
Wed Jan 27 16:07:58 +0000 2021,danielforaz,Representative Daniel Hernandez Jr,0,21,Arizona,lives,0,0,0,1
Fri Apr 13 19:44:00 +0000 2018,senjehlen,Sen. Pat Jehlen,0,28,Massachusetts,lives,0,0,0,1
Mon Jun 08 16:50:30 +0000 2020,Kambrell,Rep. Kambrell Garvin,0,60,South_Carolina,lives,0,0,0,1
Tue May 07 01:16:13 +0000 2019,TamiZawistowski,Tami Zawistowski,0,3,Connecticut,dont,0,0,0,1
Mon Nov 25 00:38:44 +0000 2013,Sean_Hornbuckle,Sean Hornbuckle,0,0,West_Virginia,dont,0,0,0,1
Mon Jul 16 23:11:53 +0000 2018,joefitzgibbon,Joe Fitzgibbon,4,0,Washington,dont,0,0,0,1
Thu Nov 29 21:57:30 +0000 2018,tjsnh,Timothy Smith,6,6,New_Hampshire,dont,0,0,0,1
Sat Aug 23 19:57:14 +0000 2014,jlawrenceLD23,jay lawrence,0,0,Arizona,dont,0,0,0,1
Thu Feb 04 17:04:52 +0000 2021,TomCox4KS,Tom Cox,2,0,Kansas,dont,0,0,0,1
Tue Nov 10 05:47:49 +0000 2020,MaryBorenSD16,Mary 🇺🇸 🗳 ✍🏻 🇺🇸,0,5,Oklahoma,dont,0,0,0,1
Sat Mar 17 01:38:23 +0000 2018,Capfballwv,Jon Carpenter,0,128,Missouri,dont,0,0,0,1
Wed Aug 12 16:17:41 +0000 2020,RaquelTeran,Raquel Terán #BlackLivesMatter,7,0,Arizona,dont,0,0,0,1
Wed Dec 02 03:50:13 +0000 2020,jessicaramos,Jessica Ramos,0,23,New_York,dont,0,0,0,1
Fri Mar 20 19:57:39 +0000 2020,NancySkinnerCA,Nancy Skinner,0,6,California,#covid19,0,0,0,1
Fri Mar 13 03:44:45 +0000 2020,ARSenMissyIrvin,Missy Thomas Irvin,16,1,Arkansas,#covid19,0,0,0,1
Sat Jul 18 04:34:16 +0000 2020,SenatorHughes,Senator Hughes,0,1920,Pennsylvania,#covid19,0,0,0,1
Mon Apr 06 17:51:44 +0000 2020,RepNeilson,Rep. Ed Neilson,0,23,Pennsylvania,#covid19,0,0,0,1
Sun May 10 01:53:42 +0000 2020,lizthomsonnm,Liz Thomson,0,63,New_Mexico,#covid19,0,0,0,1
Tue Dec 15 01:00:17 +0000 2020,RepDittrich,Rep. Barbara Dittrich,3,1,Wisconsin,#covid19,0,0,0,1
Fri May 29 23:58:51 +0000 2020,BuffyWicks,Buffy Wicks,0,14,California,#covid19,0,0,0,1
Thu Nov 19 02:26:50 +0000 2020,RepDennisBonnen,Speaker Dennis Bonnen,0,42,Texas,#covid19,0,0,0,1
Tue Mar 24 18:09:15 +0000 2020,CindyFriedmanMA,Cindy Friedman,0,17,Massachusetts,#covid19,0,0,0,1
Sun Jul 12 21:17:12 +0000 2020,KyWhitney,Whitney Westerfield,0,3,Kentucky,#covid19,0,0,0,1
Wed Apr 10 21:55:42 +0000 2019,Scott_Wiener,Senator Scott Wiener,228,13,California,#sb276,1,1,1,1
Sat Mar 30 01:16:22 +0000 2019,LorenaAD80,Lorena Gonzalez,4,1,California,#sb276,1,1,1,1
Wed Aug 28 15:26:46 +0000 2019,DrPanMD,Dr. Richard Pan,0,13,California,#sb276,1,1,1,1
Wed Aug 28 16:26:03 +0000 2019,DrPanMD,Dr. Richard Pan,0,11,California,#sb276,1,1,1,1
Sun Aug 25 18:03:15 +0000 2019,DrPanMD,Dr. Richard Pan,0,8,California,#sb276,1,1,1,1
Thu Sep 12 01:26:15 +0000 2019,DrPanMD,Dr. Richard Pan,0,27,California,#sb276,1,1,1,1
Wed Sep 04 23:59:26 +0000 2019,DrPanMD,Dr. Richard Pan,0,5,California,#sb276,1,1,1,1
Wed May 22 18:40:12 +0000 2019,DrPanMD,Dr. Richard Pan,0,3,California,#sb276,1,1,1,1
Wed Feb 05 18:00:08 +0000 2020,DrPanMD,Dr. Richard Pan,138,18,California,#sb276,1,1,1,1
Wed Aug 28 19:27:59 +0000 2019,DrPanMD,Dr. Richard Pan,0,5,California,#sb276,1,1,1,1
Mon Jan 27 23:07:43 +0000 2020,Rep_Jimmy,Jimmy Anderson,29,6,Wisconsin,year,0,0,0,1
Wed Jan 10 19:23:06 +0000 2018,TomBegich,Senator Tom Begich,9,3,Alaska,year,0,0,0,1
Wed Oct 17 12:42:06 +0000 2018,TinaLiebling,Tina Liebling,0,5129,Minnesota,year,0,0,0,1
Thu Dec 01 17:10:41 +0000 2016,mwallace143,Monica Wallace,4,1,New_York,year,0,0,0,1
Wed Feb 03 00:20:47 +0000 2016,RyanWPearson,Ryan Pearson,5,2,Rhode_Island,year,0,0,0,1
Tue Dec 19 18:07:49 +0000 2017,Mel_Ponder,Mel Ponder,0,5,Florida,year,0,0,0,1
Wed Apr 01 17:55:47 +0000 2020,kellyflood,Kelly Flood,0,6,Kentucky,year,0,0,0,1
Tue Jan 21 21:39:57 +0000 2020,RepRabb,Rep. Chris Rabb,0,46,Pennsylvania,year,0,0,0,1
Sat Dec 19 00:00:40 +0000 2020,rontkim,Ron T. Kim,0,3,New_York,year,0,0,0,1
Fri Sep 18 17:12:27 +0000 2020,NMalliotakis,Nicole Malliotakis,67,15,New_York,year,0,0,0,1
Sat Sep 14 07:31:20 +0000 2019,LorenaAD80,Lorena Gonzalez,24,6,California,childhood,0,0,0,1
Fri Mar 27 02:36:00 +0000 2020,bob_rommel,Bob Rommel,5,0,Florida,childhood,0,0,0,1
Fri May 01 14:38:25 +0000 2015,CecilBrockman,Cecil Brockman,1,0,North_Carolina,childhood,0,0,0,1
Fri Jan 24 23:15:25 +0000 2020,JavierForNM,Rep. Javier Martínez,0,3,New_Mexico,childhood,0,0,0,1
Tue Jan 15 15:49:14 +0000 2019,StateSenLaTonya,LaTonya Johnson,5,2,Wisconsin,childhood,0,0,0,1
Wed Sep 26 17:44:08 +0000 2018,Fredlove4rep29,Fredrick Love,5,1,Arkansas,childhood,0,0,0,1
Thu Aug 29 12:27:21 +0000 2013,BRachelson,Barbara Rachelson,0,1,Vermont,childhood,1,1,1,1
Mon Nov 05 03:41:51 +0000 2018,JacquelinMaycum,Jacquelin Maycumber,25,1,Washington,childhood,0,0,0,1
Tue Feb 11 23:11:08 +0000 2014,SenatorBush,Melinda Bush,0,1,Illinois,childhood,0,0,0,1
Wed May 06 18:32:49 +0000 2015,heleneduhamelTV,helene duhamel,2,0,South_Dakota,childhood,0,0,0,1
Thu Sep 17 17:50:31 +0000 2020,AnnaMKaplan,Senator Anna M. Kaplan,0,45,New_York,5,0,0,0,1
Fri Dec 06 01:45:29 +0000 2019,RobbynLewis46th,Del. Robbyn Lewis,0,91,Maryland,5,0,0,0,1
Sun May 20 13:00:34 +0000 2018,repsamyoung,Rep. Sam Young,4,0,Vermont,5,0,0,0,1
Fri Jan 19 05:31:07 +0000 2018,gcmitts,Gina Mitten,9,2,Missouri,5,0,0,0,1
Tue Nov 21 23:37:52 +0000 2017,DelegateMark,Mark Levine,5,3,Virginia,5,0,0,0,1
Sun Apr 08 05:04:55 +0000 2018,RepElizBishop,Elizabeth Bishop,1,0,Kansas,5,0,0,0,1
Sat Feb 13 01:22:13 +0000 2016,stokesbary,Drew Stokesbary,0,1,Washington,5,0,0,0,1
Thu Dec 29 02:17:00 +0000 2016,RebeccaKislak,Rebecca Kislak,1,2,Rhode_Island,5,0,0,0,1
Mon Aug 24 15:42:04 +0000 2020,AdamEbbin,Adam Ebbin,30,3,Virginia,5,0,0,0,1
Sun Nov 17 01:43:02 +0000 2019,DonnaHowardTX,Donna Howard,0,101,Texas,5,0,0,0,1
Fri May 15 21:09:12 +0000 2020,senatortomdavis,Tom Davis,8,4,South_Carolina,testing,0,0,0,1
Mon Nov 30 15:26:58 +0000 2020,TeamTram,Tram T. Nguyen,9,2,Massachusetts,testing,0,0,0,1
Fri May 08 14:12:23 +0000 2020,Fernandez4NY,Nathalia Fernandez,1,0,New_York,testing,0,0,0,1
Thu Jul 23 18:20:49 +0000 2020,JenLongdon,Rep. Jennifer Longdon,0,7,Arizona,testing,0,0,0,1
Sun Jan 27 01:30:45 +0000 2019,gina_calanni,State Rep. Gina Calanni,43,10,Texas,testing,0,0,0,1
Mon Nov 09 19:53:27 +0000 2020,repgregharris,Rep. Greg Harris,1,1,Illinois,testing,0,0,0,1
Wed May 27 14:25:56 +0000 2020,DelegateReznik,Kirill Reznik,5,1,Maryland,testing,0,0,0,1
Mon Apr 06 15:00:15 +0000 2020,BarbaraBollier,Dr. Barbara Bollier,78,30,Kansas,testing,0,0,0,1
Sun Mar 29 20:46:39 +0000 2020,RepChrisWelch,Emanuel Chris Welch,0,38,Illinois,testing,0,0,0,1
Wed Dec 23 17:43:46 +0000 2020,ltgovmcnally,Randy McNally,0,18,Tennessee,testing,0,0,0,1
Wed May 27 19:38:04 +0000 2020,ltgovmcnally,Randy McNally,0,7,Tennessee,#vaccines,1,1,1,1
Thu Sep 03 18:42:56 +0000 2020,DrPanMD,Dr. Richard Pan,14,6,California,#vaccines,1,1,1,1
Sun Aug 05 18:23:02 +0000 2018,SarahforHD134,Sarah Davis,0,56,Texas,#vaccines,1,1,1,1
Wed Apr 24 19:50:17 +0000 2019,DrPanMD,Dr. Richard Pan,0,8,California,#vaccines,1,1,1,1
Mon Oct 26 01:26:31 +0000 2020,d_ddunnn,David Dunn,0,65,Montana,#vaccines,1,1,1,1
Mon Jan 18 00:29:00 +0000 2021,CherylKagan,Cheryl C. Kagan,0,0,Maryland,#vaccines,1,1,1,1
Wed Dec 16 00:48:24 +0000 2020,SenBurdick,Senator Ginny Burdick,0,9,Oregon,#vaccines,1,1,1,1
Wed Oct 23 21:12:41 +0000 2019,DrPanMD,Dr. Richard Pan,0,10,California,#vaccines,1,1,1,1
Thu Jan 16 16:30:28 +0000 2020,DrPanMD,Dr. Richard Pan,0,115,California,#vaccines,1,1,1,1
Sun Jun 16 23:12:36 +0000 2019,DrPanMD,Dr. Richard Pan,0,3,California,#vaccines,1,1,1,1
Sun Mar 24 18:15:50 +0000 2019,ChristyClarkNC,Christy Clark,0,0,North_Carolina,sure,0,0,0,1
Sun Sep 16 23:06:22 +0000 2012,johnfrey,John Frey,0,0,Connecticut,sure,0,0,0,1
Sat Nov 16 19:24:09 +0000 2019,DebButlerHD18,Deb Butler,333,24,North_Carolina,sure,0,0,0,1
Mon Oct 05 15:01:58 +0000 2020,TMFtx,TMF,20,13,Texas,sure,0,0,0,1
Wed Jul 22 17:28:20 +0000 2020,Story4CO,Tammy Story,4,4,Colorado,sure,0,0,0,1
Sat Mar 30 01:35:37 +0000 2019,JamesGrantFL,James Grant,12,1,Florida,sure,0,0,0,1
Sun Sep 08 01:06:23 +0000 2019,Monichols,Rep. Monroe Nichols,0,0,Oklahoma,sure,0,0,0,1
Mon Oct 06 14:48:24 +0000 2014,SenJaneNelson,Senator Jane Nelson,1,4,Texas,sure,0,0,0,1
Sat Jan 16 20:44:23 +0000 2016,RepJimODay,Rep. Jim O'Day,0,3,Massachusetts,sure,0,0,0,1
Mon Dec 28 15:54:27 +0000 2020,JCarrollFoy,Jennifer Carroll Foy,39,15,Virginia,sure,0,0,0,1
Sun Dec 29 03:35:09 +0000 2019,NathanDahm,Nathan Dahm,2,0,Oklahoma,months,0,0,0,1
Thu Jul 09 12:09:17 +0000 2020,jonesjay,Jay Jones,0,4860,Virginia,months,0,0,0,1
Wed Mar 25 20:57:12 +0000 2020,raghibct,Raghib Allie-Brennan,3,1,Connecticut,months,0,0,0,1
Wed May 15 21:21:14 +0000 2019,SenatorRickGunn,Senator Rick Gunn,18,0,North_Carolina,months,0,0,0,1
Tue Jul 21 23:38:36 +0000 2020,RepScottHolcomb,Scott Holcomb,6,9,Georgia,months,0,0,0,1
Sat Apr 14 20:47:30 +0000 2018,BobKulp,Bob Kulp,0,0,Wisconsin,months,0,0,0,1
Tue Oct 16 03:06:56 +0000 2018,FrontusforNY,Mathylde Frontus,0,3,New_York,months,0,0,0,1
Sun Dec 27 21:44:53 +0000 2020,SenGonzalez_33,Lena Gonzalez,0,916,California,months,0,0,0,1
Fri Feb 21 14:57:03 +0000 2020,HelmerVA,Dan Helmer,0,5,Virginia,months,0,0,0,1
Tue Feb 04 13:14:40 +0000 2020,VictoriaLSteele,Victoria Steele,0,0,Arizona,months,0,0,0,1
Thu Dec 31 18:52:46 +0000 2020,SummerForPA,Summer Lee,3,0,Pennsylvania,movement,0,0,0,1
Fri Sep 11 03:56:46 +0000 2020,SamuelWBell,Sam Bell,0,13,Rhode_Island,movement,0,0,0,1
Mon Jul 18 19:59:56 +0000 2016,AdamMorgan360,Adam Morgan,0,0,South_Carolina,movement,0,0,0,1
Mon Feb 25 14:28:13 +0000 2019,Barber4StateRep,Christine Barber,1,0,Massachusetts,movement,0,0,0,1
Tue Jun 09 15:56:59 +0000 2020,CindyFriedmanMA,Cindy Friedman,4,1,Massachusetts,movement,0,0,0,1
Thu Oct 22 18:09:41 +0000 2020,yuhline,Yuh-Line Niou,0,18,New_York,movement,0,0,0,1
Fri Aug 02 13:17:47 +0000 2019,jonesjay,Jay Jones,13,2,Virginia,movement,0,0,0,1
Mon Mar 16 22:26:01 +0000 2020,NathanBallentin,Nathan Ballentine,0,23,South_Carolina,movement,0,0,0,1
Fri Jun 14 21:39:29 +0000 2019,rhhackett,Robert Hackett,0,3,Ohio,movement,0,0,0,1
Mon Feb 01 18:25:06 +0000 2021,AliciaHyndman,Alicia Hyndman,0,4,New_York,movement,0,0,0,1
Tue Jul 21 20:25:24 +0000 2020,edbraunstein,Ed Braunstein,0,2,New_York,month,0,0,0,1
Tue Mar 28 20:20:10 +0000 2017,SenatorGORDNER,Senator John Gordner,1,1,Pennsylvania,month,0,0,0,1
Thu Mar 21 18:16:04 +0000 2019,AswMcKnight,Angela V. McKnight,0,0,New_Jersey,month,0,0,0,1
Tue Apr 05 22:56:00 +0000 2016,am_ferrante,AnnMargaret Ferrante,0,3,Massachusetts,month,0,0,0,1
Tue Sep 10 01:24:41 +0000 2019,martincarbaugh,Martin Carbaugh,0,921,Indiana,month,0,0,0,1
Thu Sep 05 15:04:54 +0000 2019,EdwardTedJames,Rep. Ted James,0,23,Louisiana,month,0,0,0,1
Tue Mar 24 14:08:03 +0000 2020,mcqueenfornm,Matthew McQueen,0,466,New_Mexico,month,0,0,0,1
Sat May 02 01:28:46 +0000 2020,IvySpohnholz,Ivy Spohnholz,56,1,Alaska,month,0,0,0,1
Tue Jun 30 18:29:43 +0000 2020,JonHardister,Rep. Jon Hardister,14,6,North_Carolina,month,0,0,0,1
Thu Oct 01 16:19:34 +0000 2020,RepCiresi,Rep. Joe Ciresi,2,2,Pennsylvania,month,0,0,0,1
Thu Jul 07 15:11:53 +0000 2016,TxChuy,Juan Chuy Hinojosa,0,1,Texas,clinic,0,0,0,1
Mon Jun 29 14:30:16 +0000 2020,SenQuezada29,Sen. Martín Quezada,134,17,Arizona,clinic,0,0,0,1
Wed Oct 21 17:33:16 +0000 2020,GregLeding,Greg Leding,66,4,Arkansas,clinic,0,0,0,1
Mon Jun 27 14:36:12 +0000 2016,alissakg,Alissa Keny-Guyer,4,0,Oregon,clinic,0,0,0,1
Fri Jan 01 17:52:11 +0000 2021,hicks4ok,Carri Hicks,7,0,Oklahoma,clinic,0,0,0,1
Mon Oct 31 14:08:46 +0000 2011,RepTinaDavis,Rep. Tina Davis,0,1,Pennsylvania,clinic,0,0,0,1
Tue Jan 26 11:57:49 +0000 2021,wcantrell,Wes Cantrell,6,1,Georgia,clinic,0,0,0,1
Fri Feb 23 02:16:34 +0000 2018,CherlynnForKY,Representative Cherlynn Stevenson,0,182,Kentucky,clinic,0,0,0,1
Mon Oct 14 12:06:49 +0000 2019,RuthHardyVT,Ruth Hardy,13,1,Vermont,clinic,0,0,0,1
